musteri_id,persona,toplam_gelir_hacmi,toplam_gider_hacmi,gelir_islem_sayisi,gelir_kaynagi_sayisi,gelir_duzenliligi,gider_gelir_orani,bakiye_trendi,fatura_odeme_duzeni,hesap_hareket_yogunlugu,klasik_skor,temerrut_olasiligi_gercek,temerrut
1677,klasik_maasli,190170.0,135854.0,6,1,1.0,0.714,0.716,0.667,0.285,850,0.0162,0
1678,dusuk_hacim_riskli,5503.0,6401.0,4,1,0.862,1.163,-3.221,1.0,0.301,505,0.8729,1
1679,ogrenci_yuksek_hacim,144677.0,87254.0,27,4,0.364,0.603,24.285,0.5,0.402,654,0.0297,0
1680,klasik_maasli,135228.0,92046.0,6,1,1.0,0.681,0.925,0.833,0.3,835,0.1935,0
1681,dusuk_hacim_riskli,6418.0,6264.0,4,1,0.804,0.976,1.814,0.333,0.275,506,0.2916,0
1682,stajyer_degisken_gelir,78864.0,61621.0,12,2,0.361,0.781,21.624,0.667,0.317,618,0.0517,0
1683,dusuk_hacim_riskli,1534.0,2280.0,1,1,0.0,1.486,-13.647,0.0,0.256,501,0.9941,1
1684,stajyer_degisken_gelir,84710.0,79822.0,11,2,0.392,0.942,3.77,0.667,0.311,624,0.062,0
1685,stajyer_degisken_gelir,69722.0,67026.0,10,2,0.374,0.961,-0.699,0.5,0.307,609,0.2741,0
1686,ogrenci_yuksek_hacim,134562.0,110935.0,29,4,0.178,0.824,7.818,1.0,0.411,644,0.0216,0
1687,ogrenci_yuksek_hacim,143612.0,133515.0,28,4,0.221,0.93,3.353,0.833,0.415,653,0.083,0
1688,dusuk_hacim_riskli,4302.0,4355.0,3,1,0.358,1.012,0.316,1.0,0.273,504,0.6698,1
1689,stajyer_degisken_gelir,83632.0,56965.0,9,2,0.522,0.681,35.631,0.667,0.302,623,0.0091,0
1690,stajyer_degisken_gelir,84543.0,74187.0,14,2,0.336,0.878,5.169,1.0,0.333,624,0.0212,0
1691,klasik_maasli,109732.0,88553.0,6,1,1.0,0.807,0.153,0.833,0.287,809,0.1829,0
1692,ogrenci_yuksek_hacim,105048.0,63963.0,29,4,0.313,0.609,32.243,0.333,0.413,615,0.012,1
1693,ogrenci_yuksek_hacim,105126.0,56770.0,29,4,0.474,0.54,35.939,1.0,0.411,615,0.0279,0
1694,stajyer_degisken_gelir,97039.0,90838.0,12,2,0.465,0.936,5.294,0.667,0.328,637,0.0508,0
1695,ogrenci_yuksek_hacim,138597.0,88086.0,30,4,0.237,0.636,20.593,1.0,0.426,648,0.0241,0
1696,klasik_maasli,173113.0,155093.0,6,1,1.0,0.896,-0.38,1.0,0.288,850,0.5515,1
1697,dusuk_hacim_riskli,5090.0,5360.0,3,1,0.809,1.053,-1.631,1.0,0.279,505,0.5498,1
1698,stajyer_degisken_gelir,99904.0,64468.0,11,2,0.361,0.645,3.44,1.0,0.322,639,0.0308,0
1699,klasik_maasli,113070.0,102235.0,6,1,1.0,0.904,-0.429,1.0,0.285,813,0.084,0
1700,klasik_maasli,118138.0,97732.0,6,1,1.0,0.827,7.784,0.5,0.283,818,0.1974,0
1701,klasik_maasli,113572.0,86699.0,6,1,1.0,0.763,0.412,0.667,0.313,813,0.0408,0
1702,stajyer_degisken_gelir,97966.0,77814.0,10,2,0.393,0.794,12.462,1.0,0.322,637,0.0404,0
1703,dusuk_hacim_riskli,7995.0,7289.0,4,1,0.413,0.912,-0.354,1.0,0.275,507,0.3788,1
1704,dusuk_hacim_riskli,6627.0,7183.0,4,1,0.358,1.084,-2.315,1.0,0.278,506,0.5842,0
1705,ogrenci_yuksek_hacim,134210.0,79191.0,29,4,0.279,0.59,14.174,0.333,0.413,644,0.0679,0
1706,ogrenci_yuksek_hacim,130644.0,117000.0,28,4,0.247,0.896,2.702,0.833,0.412,640,0.0242,0
1707,klasik_maasli,199061.0,157066.0,6,1,1.0,0.789,0.263,0.5,0.285,850,0.1094,0
1708,stajyer_degisken_gelir,93450.0,87209.0,12,2,0.274,0.933,6.315,1.0,0.328,633,0.1026,0
1709,klasik_maasli,161427.0,108282.0,6,1,1.0,0.671,0.96,0.667,0.3,850,0.0534,0
1710,ogrenci_yuksek_hacim,126027.0,76450.0,30,4,0.245,0.607,23.211,0.833,0.431,636,0.0142,0
1711,stajyer_degisken_gelir,118508.0,101366.0,13,2,0.372,0.855,8.538,0.333,0.328,658,0.208,0
1712,klasik_maasli,129455.0,86904.0,6,1,1.0,0.671,43.807,1.0,0.283,829,0.0047,0
1713,klasik_maasli,108783.0,88420.0,6,1,1.0,0.813,0.113,0.5,0.287,808,0.0836,0
1714,ogrenci_yuksek_hacim,140992.0,123632.0,29,4,0.103,0.877,6.747,0.5,0.416,650,0.0579,0
1715,klasik_maasli,155671.0,147492.0,6,1,1.0,0.947,-0.684,1.0,0.291,850,0.4212,0
1716,ogrenci_yuksek_hacim,109072.0,90491.0,28,4,0.01,0.83,8.811,0.667,0.417,619,0.0467,0
1717,ogrenci_yuksek_hacim,146314.0,101342.0,28,4,0.198,0.693,12.066,1.0,0.422,656,0.0452,0
1718,klasik_maasli,178905.0,128080.0,6,1,1.0,0.716,0.707,0.833,0.287,850,0.059,0
1719,klasik_maasli,203232.0,122379.0,6,1,1.0,0.602,1.397,0.5,0.287,850,0.034,0
1720,ogrenci_yuksek_hacim,96043.0,53245.0,27,4,0.325,0.554,27.681,0.833,0.4,606,0.0874,0
1721,klasik_maasli,112621.0,87916.0,6,1,1.0,0.781,0.321,1.0,0.295,812,0.0549,0
1722,dusuk_hacim_riskli,5071.0,4749.0,3,1,0.182,0.937,3.488,0.667,0.274,505,0.1119,0
1723,klasik_maasli,204891.0,125722.0,6,1,1.0,0.614,27.558,0.5,0.285,850,0.007,0
1724,klasik_maasli,144061.0,94595.0,6,1,1.0,0.657,17.836,0.333,0.285,844,0.0044,0
1725,stajyer_degisken_gelir,101147.0,84420.0,10,2,0.487,0.835,0.087,0.333,0.316,641,0.4072,0
1726,ogrenci_yuksek_hacim,139143.0,126079.0,28,4,0.248,0.906,5.206,1.0,0.406,649,0.0181,0
1727,klasik_maasli,121414.0,75335.0,6,1,1.0,0.62,1.276,0.667,0.285,821,0.0264,0
1728,stajyer_degisken_gelir,68578.0,51119.0,11,2,0.429,0.745,13.697,1.0,0.341,608,0.0346,0
1729,klasik_maasli,113042.0,94666.0,6,1,1.0,0.837,-0.022,0.333,0.302,813,0.1276,0
1730,klasik_maasli,161119.0,129957.0,6,1,1.0,0.807,0.152,1.0,0.287,850,0.2765,0
1731,ogrenci_yuksek_hacim,123352.0,77123.0,27,4,0.344,0.625,24.254,1.0,0.4,633,0.0533,1
1732,klasik_maasli,148078.0,97038.0,6,1,1.0,0.655,1.061,1.0,0.288,848,0.0392,0
1733,klasik_maasli,167790.0,134522.0,6,1,1.0,0.802,9.668,1.0,0.29,850,0.0256,0
1734,dusuk_hacim_riskli,3024.0,3098.0,2,1,0.0,1.024,-0.087,0.667,0.27,503,0.4054,0
1735,klasik_maasli,117819.0,108975.0,6,1,1.0,0.925,-0.551,0.667,0.297,817,0.2485,0
1736,stajyer_degisken_gelir,93277.0,60339.0,14,2,0.188,0.647,29.994,0.5,0.335,633,0.0596,0
1737,ogrenci_yuksek_hacim,102644.0,90102.0,28,4,0.235,0.878,9.159,0.833,0.412,612,0.0389,0
1738,ogrenci_yuksek_hacim,138373.0,73186.0,30,4,0.072,0.529,40.387,1.0,0.419,648,0.0111,0
1739,klasik_maasli,149254.0,87448.0,6,1,1.0,0.586,1.466,0.833,0.285,849,0.0186,0
1740,stajyer_degisken_gelir,103119.0,75316.0,13,2,0.392,0.73,17.061,0.5,0.337,643,0.0158,0
1741,klasik_maasli,183299.0,131004.0,6,1,1.0,0.715,0.71,1.0,0.291,850,0.1476,1
1742,klasik_maasli,169193.0,117908.0,6,1,1.0,0.697,16.508,0.333,0.283,850,0.0468,0
1743,ogrenci_yuksek_hacim,138408.0,90540.0,28,4,0.239,0.654,18.987,0.5,0.415,648,0.0457,0
1744,ogrenci_yuksek_hacim,156184.0,90292.0,28,4,0.272,0.578,7.707,1.0,0.408,666,0.0334,0
1745,dusuk_hacim_riskli,8172.0,9101.0,3,1,0.607,1.114,-6.686,0.667,0.27,508,0.9212,1
1746,klasik_maasli,125857.0,108412.0,6,1,1.0,0.861,-0.173,0.667,0.288,825,0.6358,0
1747,klasik_maasli,137250.0,114367.0,6,1,1.0,0.833,-0.006,0.167,0.288,837,0.117,0
1748,ogrenci_yuksek_hacim,146296.0,73939.0,29,4,0.0,0.505,18.163,1.0,0.413,656,0.0344,0
1749,klasik_maasli,182281.0,111506.0,6,1,1.0,0.612,1.341,0.5,0.305,850,0.065,0
1750,klasik_maasli,134512.0,101257.0,6,1,1.0,0.753,0.477,0.833,0.285,834,0.0868,0
1751,ogrenci_yuksek_hacim,162138.0,143953.0,28,4,0.153,0.888,4.955,0.5,0.406,672,0.0902,0
1752,stajyer_degisken_gelir,83162.0,52931.0,10,2,0.225,0.636,1.455,0.667,0.318,623,0.0815,0
1753,dusuk_hacim_riskli,2742.0,2914.0,1,1,0.0,1.063,-1.703,0.667,0.257,502,0.5494,1
1754,ogrenci_yuksek_hacim,120735.0,81675.0,29,4,0.058,0.676,22.286,0.0,0.416,630,0.0988,0
1755,stajyer_degisken_gelir,111855.0,87075.0,15,2,0.19,0.778,11.935,1.0,0.345,651,0.0995,0
1756,klasik_maasli,180148.0,121137.0,6,1,1.0,0.672,0.957,0.833,0.309,850,0.0915,0
1757,dusuk_hacim_riskli,2629.0,2929.0,2,1,0.0,1.114,-3.013,0.5,0.263,502,0.8208,0
1758,ogrenci_yuksek_hacim,134967.0,85000.0,26,4,0.572,0.63,21.639,0.5,0.408,644,0.085,0
1759,dusuk_hacim_riskli,3967.0,3810.0,2,1,0.0,0.96,2.444,0.667,0.27,503,0.3951,0
1760,stajyer_degisken_gelir,100317.0,68312.0,14,2,0.302,0.681,1.843,0.667,0.343,640,0.1167,0
1761,klasik_maasli,134939.0,119148.0,6,1,1.0,0.883,-0.295,0.667,0.285,834,0.1202,0
1762,ogrenci_yuksek_hacim,152377.0,140721.0,29,4,0.147,0.924,0.393,0.833,0.413,662,0.6143,1
1763,ogrenci_yuksek_hacim,96398.0,81949.0,28,4,0.055,0.85,5.011,1.0,0.42,606,0.0178,0
1764,klasik_maasli,112073.0,63562.0,6,1,1.0,0.567,1.605,0.5,0.3,812,0.0219,0
1765,stajyer_degisken_gelir,91543.0,84330.0,13,2,0.326,0.921,5.27,0.833,0.322,631,0.0146,0
1766,dusuk_hacim_riskli,3743.0,3574.0,2,1,0.0,0.955,2.436,0.667,0.269,503,0.5745,0
1767,ogrenci_yuksek_hacim,117802.0,77870.0,27,4,0.188,0.661,21.436,1.0,0.411,627,0.0171,0
1768,klasik_maasli,189001.0,114726.0,6,1,1.0,0.607,1.357,1.0,0.298,850,0.0092,0
1769,klasik_maasli,203774.0,185463.0,6,1,1.0,0.91,-0.462,1.0,0.288,850,0.4959,0
1770,klasik_maasli,156623.0,118292.0,6,1,1.0,0.755,0.473,0.333,0.285,850,0.0537,1
1771,klasik_maasli,159388.0,132553.0,6,1,1.0,0.832,0.009,0.667,0.293,850,0.145,0
1772,ogrenci_yuksek_hacim,129062.0,107221.0,26,4,0.076,0.831,2.121,0.167,0.401,639,0.2422,0
1773,stajyer_degisken_gelir,73356.0,65516.0,12,2,0.103,0.893,8.516,0.667,0.341,613,0.1696,0
1774,klasik_maasli,153112.0,130776.0,6,1,1.0,0.854,9.714,0.667,0.285,850,0.0683,1
1775,ogrenci_yuksek_hacim,145790.0,110202.0,26,4,0.146,0.756,7.94,0.333,0.41,655,0.0207,0
1776,ogrenci_yuksek_hacim,119218.0,60929.0,26,4,0.292,0.511,32.371,0.5,0.41,629,0.0462,0
1777,stajyer_degisken_gelir,97694.0,87110.0,14,2,0.247,0.892,8.793,0.667,0.333,637,0.0799,0
1778,klasik_maasli,152020.0,128221.0,6,1,1.0,0.843,-0.067,1.0,0.291,850,0.0808,0
1779,stajyer_degisken_gelir,108267.0,68356.0,12,2,0.475,0.631,1.636,1.0,0.324,648,0.1409,0
1780,dusuk_hacim_riskli,5784.0,5981.0,3,1,0.151,1.034,-0.347,0.833,0.293,505,0.5572,0
1781,ogrenci_yuksek_hacim,127085.0,67415.0,27,4,0.163,0.53,6.939,0.5,0.407,637,0.0044,0
1782,dusuk_hacim_riskli,2002.0,2540.0,2,1,0.0,1.269,-9.569,0.667,0.29,502,0.9938,1
1783,ogrenci_yuksek_hacim,130971.0,101271.0,27,4,0.369,0.773,11.908,0.667,0.407,640,0.0386,0
1784,ogrenci_yuksek_hacim,127031.0,117349.0,28,4,0.248,0.924,2.515,0.5,0.42,637,0.1991,0
1785,klasik_maasli,203553.0,142632.0,6,1,1.0,0.701,0.786,1.0,0.298,850,0.0674,0
1786,stajyer_degisken_gelir,97313.0,76477.0,12,2,0.051,0.786,22.152,0.833,0.324,637,0.0264,0
1787,klasik_maasli,182301.0,150799.0,6,1,1.0,0.827,9.886,0.833,0.283,850,0.0324,0
1788,klasik_maasli,147137.0,101529.0,6,1,1.0,0.69,0.868,0.833,0.291,847,0.0388,0
1789,klasik_maasli,114476.0,80479.0,6,1,1.0,0.703,25.318,0.333,0.293,814,0.0173,0
1790,klasik_maasli,146165.0,98462.0,6,1,1.0,0.674,0.954,0.833,0.29,846,0.0638,0
1791,klasik_maasli,188394.0,177380.0,6,1,1.0,0.942,-0.651,0.167,0.287,850,0.8758,1
1792,stajyer_degisken_gelir,81260.0,51916.0,10,2,0.342,0.639,2.703,0.833,0.318,621,0.0178,0
1793,dusuk_hacim_riskli,981.0,2250.0,1,1,0.0,2.294,-23.902,1.0,0.271,500,0.9996,1
1794,ogrenci_yuksek_hacim,132843.0,80213.0,29,4,0.0,0.604,44.068,0.667,0.413,642,0.0275,0
1795,stajyer_degisken_gelir,88237.0,83719.0,10,2,0.531,0.949,3.359,1.0,0.311,628,0.0907,0
1796,stajyer_degisken_gelir,83878.0,83852.0,13,2,0.292,1.0,1.018,0.833,0.337,623,0.3983,1
1797,dusuk_hacim_riskli,6707.0,7149.0,4,1,0.284,1.066,-2.034,0.333,0.28,506,0.9307,1
1798,dusuk_hacim_riskli,3881.0,4023.0,3,1,0.25,1.037,-0.49,0.833,0.268,503,0.5598,0
1799,dusuk_hacim_riskli,8284.0,9624.0,4,1,0.716,1.162,-3.298,1.0,0.274,508,0.5868,0
1800,stajyer_degisken_gelir,75102.0,57195.0,9,2,0.503,0.762,14.254,1.0,0.312,615,0.0459,0
1801,ogrenci_yuksek_hacim,131692.0,89284.0,30,4,0.448,0.678,12.905,1.0,0.431,641,0.0173,0
1802,klasik_maasli,188273.0,146991.0,6,1,1.0,0.781,0.32,0.833,0.29,850,0.1659,0
1803,klasik_maasli,144035.0,105948.0,6,1,1.0,0.736,0.592,0.333,0.285,844,0.0335,0
1804,stajyer_degisken_gelir,84765.0,55149.0,14,2,0.171,0.651,3.266,1.0,0.343,624,0.0164,0
1805,stajyer_degisken_gelir,78867.0,63314.0,10,2,0.235,0.803,11.32,1.0,0.32,618,0.0123,0
1806,ogrenci_yuksek_hacim,84664.0,57199.0,28,4,0.056,0.676,5.512,0.167,0.415,594,0.221,0
1807,klasik_maasli,119485.0,72821.0,6,1,1.0,0.609,1.338,1.0,0.285,819,0.0166,0
1808,klasik_maasli,161350.0,117646.0,6,1,1.0,0.729,12.866,1.0,0.288,850,0.0082,0
1809,klasik_maasli,179770.0,132471.0,6,1,1.0,0.737,0.588,0.5,0.285,850,0.1569,0
1810,ogrenci_yuksek_hacim,140269.0,90030.0,28,4,0.248,0.642,17.958,0.667,0.412,650,0.0106,0
1811,stajyer_degisken_gelir,78821.0,51511.0,11,2,0.376,0.654,1.999,0.833,0.324,618,0.0435,0
1812,klasik_maasli,180073.0,170850.0,6,1,1.0,0.949,-0.694,0.667,0.287,850,0.5193,0
1813,ogrenci_yuksek_hacim,129390.0,67566.0,27,4,0.642,0.522,61.67,0.833,0.402,639,0.0106,0
1814,klasik_maasli,144163.0,82421.0,6,1,1.0,0.572,1.553,0.833,0.287,844,0.0058,0
1815,ogrenci_yuksek_hacim,109258.0,86424.0,28,4,0.343,0.791,9.416,0.667,0.408,619,0.0808,0
1816,stajyer_degisken_gelir,96037.0,61396.0,14,2,0.059,0.639,36.239,0.5,0.333,636,0.0644,0
1817,klasik_maasli,187770.0,174545.0,6,1,1.0,0.93,-0.577,0.833,0.321,850,0.1435,0
1818,ogrenci_yuksek_hacim,91513.0,81423.0,27,4,0.273,0.89,2.289,0.5,0.414,601,0.0494,0
1819,stajyer_degisken_gelir,101459.0,64241.0,12,2,0.21,0.633,28.386,0.667,0.328,641,0.1077,0
1820,klasik_maasli,175832.0,111609.0,6,1,1.0,0.635,1.185,1.0,0.293,850,0.0191,0
1821,dusuk_hacim_riskli,4870.0,5637.0,2,1,0.0,1.157,-6.758,0.167,0.261,504,0.9757,1
1822,ogrenci_yuksek_hacim,124720.0,93818.0,29,4,0.294,0.752,10.777,0.5,0.416,634,0.0222,0
1823,klasik_maasli,138280.0,80092.0,6,1,1.0,0.579,1.528,0.333,0.285,838,0.0114,0
1824,stajyer_degisken_gelir,91189.0,68506.0,10,2,0.404,0.751,22.768,1.0,0.309,631,0.024,0
1825,stajyer_degisken_gelir,83270.0,73998.0,12,2,0.342,0.889,1.52,1.0,0.365,623,0.2179,1
1826,ogrenci_yuksek_hacim,124390.0,114715.0,28,4,0.215,0.922,1.753,1.0,0.415,634,0.2507,0
1827,klasik_maasli,111495.0,69153.0,6,1,1.0,0.62,1.271,0.667,0.29,811,0.0064,0
1828,ogrenci_yuksek_hacim,153991.0,117426.0,27,4,0.079,0.763,10.31,0.667,0.402,663,0.0552,0
1829,dusuk_hacim_riskli,6486.0,6700.0,3,1,0.283,1.033,-0.463,0.667,0.282,506,0.372,1
1830,stajyer_degisken_gelir,92400.0,71283.0,14,2,0.537,0.771,17.679,0.833,0.331,632,0.0583,0
1831,dusuk_hacim_riskli,5780.0,5535.0,3,1,0.179,0.958,2.968,0.833,0.267,505,0.1372,0
1832,klasik_maasli,194631.0,107936.0,6,1,1.0,0.555,1.671,0.667,0.295,850,0.0041,0
1833,stajyer_degisken_gelir,77684.0,50444.0,11,2,0.274,0.649,18.711,1.0,0.316,617,0.0238,0
1834,ogrenci_yuksek_hacim,146608.0,121778.0,30,4,0.56,0.831,7.567,0.667,0.424,656,0.015,0
1835,dusuk_hacim_riskli,5853.0,5414.0,3,1,0.75,0.925,3.772,0.5,0.271,505,0.0507,0
1836,stajyer_degisken_gelir,66549.0,45004.0,8,2,0.537,0.676,17.534,0.667,0.301,606,0.0046,0
1837,stajyer_degisken_gelir,82817.0,70526.0,10,2,0.467,0.852,16.248,1.0,0.309,622,0.0992,0
1838,klasik_maasli,116571.0,108898.0,6,1,1.0,0.934,-0.607,0.5,0.297,816,0.6073,0
1839,stajyer_degisken_gelir,127218.0,104237.0,14,2,0.332,0.819,9.642,1.0,0.33,667,0.0399,0
1840,ogrenci_yuksek_hacim,145555.0,112049.0,28,4,0.548,0.77,8.46,0.333,0.422,655,0.0581,0
1841,klasik_maasli,121239.0,74108.0,6,1,1.0,0.611,1.34,0.5,0.287,821,0.0342,0
1842,klasik_maasli,208774.0,138475.0,6,1,1.0,0.663,1.026,0.833,0.287,850,0.0802,0
1843,klasik_maasli,163805.0,136885.0,6,1,1.0,0.836,-0.021,0.667,0.287,850,0.0685,0
1844,klasik_maasli,165658.0,122433.0,6,1,1.0,0.739,0.563,0.5,0.304,850,0.0124,0
1845,stajyer_degisken_gelir,101768.0,78429.0,14,2,0.331,0.771,9.864,0.833,0.337,641,0.0352,0
1846,ogrenci_yuksek_hacim,106635.0,100932.0,28,4,0.629,0.947,0.692,1.0,0.417,616,0.1559,0
1847,ogrenci_yuksek_hacim,123567.0,70335.0,30,4,0.419,0.569,29.075,0.5,0.421,633,0.0681,0
1848,stajyer_degisken_gelir,90269.0,71205.0,9,2,0.453,0.789,10.555,0.667,0.312,630,0.0417,0
1849,ogrenci_yuksek_hacim,144603.0,107732.0,29,4,0.319,0.745,19.612,0.5,0.411,654,0.1045,0
1850,dusuk_hacim_riskli,3843.0,4334.0,3,1,0.92,1.128,-3.033,1.0,0.27,503,0.8761,1
1851,ogrenci_yuksek_hacim,110569.0,61063.0,28,4,0.036,0.552,34.908,0.667,0.415,620,0.122,1
1852,stajyer_degisken_gelir,84558.0,52446.0,11,2,0.339,0.62,1.276,0.667,0.333,624,0.1112,0
1853,stajyer_degisken_gelir,90690.0,56254.0,13,2,0.274,0.62,35.332,0.667,0.322,630,0.015,0
1854,dusuk_hacim_riskli,2464.0,2664.0,3,1,0.229,1.081,-2.941,0.667,0.276,502,0.8627,1
1855,stajyer_degisken_gelir,113712.0,81451.0,14,2,0.065,0.716,11.361,0.667,0.333,653,0.065,0
1856,ogrenci_yuksek_hacim,118197.0,79512.0,26,4,0.492,0.673,32.047,0.5,0.397,628,0.1204,0
1857,dusuk_hacim_riskli,7254.0,7665.0,3,1,0.019,1.057,-1.591,1.0,0.274,507,0.86,1
1858,ogrenci_yuksek_hacim,100962.0,74179.0,29,4,0.236,0.735,30.725,0.667,0.413,610,0.0154,0
1859,stajyer_degisken_gelir,100644.0,94056.0,12,2,0.32,0.935,-0.436,1.0,0.322,640,0.6909,1
1860,klasik_maasli,205811.0,170097.0,6,1,1.0,0.826,0.034,0.333,0.285,850,0.2368,1
1861,klasik_maasli,120159.0,84935.0,6,1,1.0,0.707,0.747,0.667,0.298,820,0.0277,0
1862,ogrenci_yuksek_hacim,171552.0,149392.0,30,4,0.178,0.871,1.55,0.167,0.421,681,0.1005,0
1863,ogrenci_yuksek_hacim,128329.0,109396.0,28,4,0.232,0.852,5.5,0.5,0.412,638,0.0236,0
1864,ogrenci_yuksek_hacim,109560.0,82864.0,28,4,0.471,0.756,7.456,1.0,0.41,619,0.0256,0
1865,stajyer_degisken_gelir,87632.0,55157.0,10,2,0.18,0.629,2.002,0.833,0.32,627,0.2199,0
1866,dusuk_hacim_riskli,2159.0,2484.0,2,1,0.0,1.151,-5.392,0.833,0.278,502,0.9464,1
1867,ogrenci_yuksek_hacim,130164.0,92098.0,29,4,0.402,0.708,23.631,0.667,0.418,640,0.044,0
1868,ogrenci_yuksek_hacim,130282.0,70958.0,27,4,0.371,0.545,50.436,1.0,0.426,640,0.0134,0
1869,ogrenci_yuksek_hacim,163627.0,153187.0,27,4,0.031,0.936,3.635,0.5,0.4,673,0.0371,0
1870,ogrenci_yuksek_hacim,140238.0,93793.0,26,4,0.15,0.669,16.993,1.0,0.399,650,0.0422,0
1871,dusuk_hacim_riskli,5386.0,4895.0,3,1,0.211,0.909,5.455,0.333,0.274,505,0.0776,0
1872,klasik_maasli,182466.0,133515.0,6,1,1.0,0.732,20.287,0.667,0.283,850,0.0278,0
1873,klasik_maasli,201769.0,150664.0,6,1,1.0,0.747,0.513,0.5,0.288,850,0.1647,0
1874,dusuk_hacim_riskli,6278.0,6223.0,4,1,0.079,0.991,1.302,1.0,0.293,506,0.606,1
1875,stajyer_degisken_gelir,102614.0,89368.0,13,2,0.183,0.871,11.267,0.833,0.33,642,0.1023,0
1876,ogrenci_yuksek_hacim,103009.0,80592.0,26,4,0.255,0.782,8.777,1.0,0.403,613,0.1352,0
1877,dusuk_hacim_riskli,5305.0,6206.0,3,1,0.448,1.17,-1.424,0.667,0.279,505,0.5414,0
1878,stajyer_degisken_gelir,82898.0,66360.0,9,2,0.407,0.801,16.542,1.0,0.314,622,0.0217,0
1879,dusuk_hacim_riskli,6264.0,5648.0,4,1,0.791,0.902,5.301,0.833,0.285,506,0.2118,0
1880,stajyer_degisken_gelir,69095.0,50412.0,9,2,0.525,0.73,0.991,1.0,0.316,609,0.0495,0
1881,stajyer_degisken_gelir,88515.0,77384.0,12,2,0.424,0.874,5.624,0.667,0.331,628,0.0978,1
1882,stajyer_degisken_gelir,91841.0,55270.0,12,2,0.339,0.602,46.655,0.667,0.317,631,0.0283,0
1883,ogrenci_yuksek_hacim,125695.0,112724.0,29,4,0.042,0.897,6.714,0.5,0.423,635,0.0878,0
1884,dusuk_hacim_riskli,3091.0,3337.0,2,1,0.0,1.08,-1.685,0.0,0.264,503,0.7394,1
1885,stajyer_degisken_gelir,104361.0,72320.0,11,2,0.291,0.693,16.419,0.833,0.318,644,0.0568,0
1886,klasik_maasli,154339.0,136878.0,6,1,1.0,0.887,-0.32,1.0,0.295,850,0.4392,1
1887,dusuk_hacim_riskli,7240.0,7238.0,4,1,0.013,1.0,1.006,0.5,0.295,507,0.5648,1
1888,ogrenci_yuksek_hacim,104601.0,66299.0,30,4,0.247,0.634,20.055,0.5,0.419,614,0.0368,0
1889,klasik_maasli,119973.0,94268.0,6,1,1.0,0.786,11.128,0.667,0.298,819,0.0294,0
1890,ogrenci_yuksek_hacim,131081.0,80317.0,28,4,0.15,0.613,14.268,0.833,0.432,641,0.0104,0
1891,klasik_maasli,129457.0,120255.0,6,1,1.0,0.929,-0.571,0.667,0.288,829,0.532,1
1892,stajyer_degisken_gelir,107791.0,81385.0,15,2,0.148,0.755,20.359,1.0,0.343,647,0.1324,0
1893,klasik_maasli,152043.0,85441.0,6,1,1.0,0.562,28.51,0.5,0.293,850,0.0374,0
1894,stajyer_degisken_gelir,121014.0,101550.0,14,2,0.139,0.839,16.289,0.667,0.333,661,0.0314,0
1895,ogrenci_yuksek_hacim,99882.0,82461.0,27,4,0.22,0.826,5.774,0.5,0.414,609,0.0897,0
1896,klasik_maasli,110731.0,93504.0,6,1,1.0,0.844,-0.062,0.5,0.285,810,0.264,0
1897,stajyer_degisken_gelir,111303.0,90941.0,15,2,0.154,0.817,10.568,0.5,0.347,651,0.0832,1
1898,ogrenci_yuksek_hacim,100979.0,90043.0,28,4,0.208,0.892,3.551,0.333,0.42,610,0.1739,0
1899,ogrenci_yuksek_hacim,125922.0,106741.0,29,4,0.562,0.848,7.434,0.667,0.428,635,0.0268,0
1900,klasik_maasli,185234.0,132700.0,6,1,1.0,0.716,0.69,1.0,0.295,850,0.0079,0
1901,stajyer_degisken_gelir,89944.0,86046.0,14,2,0.236,0.957,3.146,0.333,0.337,629,0.1098,0
1902,stajyer_degisken_gelir,79681.0,62139.0,13,2,0.464,0.78,12.067,1.0,0.333,619,0.0131,0
1903,ogrenci_yuksek_hacim,136604.0,111849.0,26,4,0.247,0.819,6.253,0.667,0.401,646,0.0631,0
1904,klasik_maasli,193120.0,138945.0,6,1,1.0,0.719,15.2,0.667,0.298,850,0.0182,0
1905,stajyer_degisken_gelir,93993.0,64309.0,11,2,0.302,0.684,2.988,0.833,0.331,633,0.0267,0
1906,stajyer_degisken_gelir,83571.0,65286.0,12,2,0.322,0.781,13.165,1.0,0.324,623,0.0397,0
1907,klasik_maasli,207064.0,129918.0,6,1,1.0,0.627,21.043,1.0,0.283,850,0.007,0
1908,klasik_maasli,139480.0,124317.0,6,1,1.0,0.891,-0.349,0.333,0.291,839,0.3163,0
1909,klasik_maasli,174144.0,155066.0,6,1,1.0,0.89,4.553,0.5,0.298,850,0.0705,0
1910,klasik_maasli,191328.0,131711.0,6,1,1.0,0.688,0.862,0.833,0.287,850,0.076,0
1911,stajyer_degisken_gelir,113204.0,87192.0,12,2,0.376,0.77,0.746,1.0,0.328,653,0.044,0
1912,stajyer_degisken_gelir,98545.0,67657.0,14,2,0.452,0.687,20.007,0.833,0.331,638,0.0277,0
1913,klasik_maasli,118059.0,101219.0,6,1,1.0,0.857,-0.146,1.0,0.29,818,0.3009,1
1914,stajyer_degisken_gelir,88695.0,58057.0,9,2,0.472,0.655,26.154,0.667,0.302,628,0.0146,0
